,title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short,opening_weekend
330,The-Longest-Week,3064,127.752625,135.528109252,125.810344116,139.611736302,140.099194616,0.435429266896,291,The Longest Week,http://www.movie-list.com/trailers/longestweek,"Comedy, Drama, Romance",5-Sep-14,http://imdb.com/title/tt2064968/,0.0774118606917,0.0410474496707,0.0,0.181646989203,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
331,The-Descent,2818,117.492375,49.1038751042,39.5004386363,52.2299265088,58.2300625891,0.474213235294,238,The Descent,http://www.movie-list.com/trailers/descent,"Adventure, Horror, Thriller",4-Aug-06,http://imdb.com/title/tt0435625/,0.169329708726,0.128029695547,0.0,0.779180935163,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
332,Demolition,3190,133.007875,135.869512953,116.563728751,142.879639719,150.511104515,0.655505597015,201,Demolition,http://www.movie-list.com/trailers/demolition,"Comedy, Drama",8-Apr-16,http://imdb.com/title/tt1172049/,0.102973439005,0.0534145039278,0.0,0.290207230791,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098290.0
333,Sicario,3336,139.097291667,144.762981491,123.521571218,153.486642345,155.664252608,0.398546296296,342,Sicario,http://www.movie-list.com/trailers/sicario,"Crime, Drama, Mystery",18-Sep-15,http://imdb.com/title/tt3397884/,0.159461769935,0.0727761359007,0.0118276812366,0.416903038591,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401288.0
334,Afflicted,3584,149.440958333,85.876452566,74.5904016525,90.7047264677,90.6816410138,0.251524617997,589,Afflicted,http://www.movie-list.com/trailers/afflicted,"Horror, Thriller",4-Apr-14,http://imdb.com/title/tt2309961/,0.0939232265434,0.0529520840262,0.0,0.252638964415,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
335,The-Revenant,3479,145.061583333,134.082025528,142.706112608,133.301180131,115.608559054,0.783728682171,172,The Revenant,http://www.movie-list.com/trailers/revenant,Adventure,25-Dec-15,http://imdb.com/title/tt1663202/,0.105201690247,0.0792596501474,0.0,0.405246781058,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,474560.0
336,Authors-Anonymous,2686,111.875,159.062311615,146.06741027,163.077349698,172.599635197,0.861653645833,128,Authors Anonymous,http://www.movie-list.com/trailers/authorsanonymous,Comedy,18-Apr-14,http://imdb.com/title/tt2114461/,0.0494711525891,0.0202074447385,0.0,0.0923694359702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
337,Good-Kill,4052,135.168366667,71.9040411889,60.0340333633,76.8981058759,77.3743900656,0.379158122066,355,Good Kill,http://www.movie-list.com/trailers/goodkill,Thriller,15-May-15,http://imdb.com/title/tt3297330/,0.105548035087,0.0400619099978,0.0,0.252755054364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.0
338,Teenage-Mutant-Ninja-Turtles-2014,2161,90.09,99.7503486842,89.8005722931,109.221286089,77.1584446631,0.25705952381,343,Teenage Mutant Ninja Turtles (2014),http://www.movie-list.com/trailers/teenagemutantninjaturtles2014,"Action, Adventure, Comedy",8-Aug-14,http://imdb.com/title/tt1291150/,0.0879547291365,0.0493060966754,0.0,0.232949199415,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65575105.0
339,The-Truth-About-Emanuel,3123,130.213416667,77.8199347748,70.2233719178,81.2474233479,80.1572930117,0.916400118203,141,The Truth About Emanuel,http://www.movie-list.com/trailers/truthaboutemanuel,"Drama, Thriller",10-Jan-14,http://imdb.com/title/tt1838520/,0.0988638807309,0.039669071485,0.0,0.219838925262,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
340,Bloodsucking-Bastards,3461,144.310833333,77.8483854416,67.8843525969,81.2910860535,86.314780149,0.6865677589,206,Bloodsucking Bastards,http://www.movie-list.com/trailers/bloodsuckingbastards,"Comedy, Horror",23-Jan-15,http://imdb.com/title/tt3487994/,0.0975544041715,0.0495069457281,0.00252400249341,0.331208903612,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
341,The-Young-Messiah,3254,135.677208333,78.4693430799,64.7032466031,83.9567489039,86.3765882774,0.423583333333,308,The Young Messiah,http://www.movie-list.com/trailers/youngmessiah,Drama,11-Mar-16,http://imdb.com/title/tt1002563/,0.114892406894,0.0781332348924,0.0,0.4029122453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3294876.0
342,Free-State-of-Jones,3988,166.291125,121.06000294,111.118107368,126.407428488,119.698597587,0.367343000773,431,Free State of Jones,http://www.movie-list.com/trailers/freestateofjones,"Biography, Drama, History",13-May-16,http://imdb.com/title/tt1124037/,0.0949197409307,0.0475711183793,0.0,0.230603416838,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7572206.0
343,47-Ronin,3601,150.15,99.3764543165,85.8282409255,107.435325724,93.4899728409,0.41483203125,352,47 Ronin,http://www.movie-list.com/trailers/47ronin,"Action, Drama",25-Dec-13,http://imdb.com/title/tt1335975/,0.141741474703,0.0737272673201,0.0,0.2909006471,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9869000.0
344,Wild,3060,127.585791667,119.772575052,92.9519732317,135.525002896,109.088189061,0.496982429719,249,Wild,http://www.movie-list.com/trailers/wild2014,"Biography, Drama",5-Dec-14,http://imdb.com/title/tt2305051/,0.144742687417,0.0812664280836,0.0,0.389659154409,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606810.0
345,A-Million-Ways-to-Die-in-the-West,4517,188.354833333,147.128231724,127.783778794,150.981698493,178.135116031,0.778798398836,229,A Million Ways to Die in the West,http://www.movie-list.com/trailers/millionwaystodieinthewest,"Comedy, Western",30-May-14,http://imdb.com/title/tt2557490/,0.0971671072652,0.0581873324876,0.0,0.315009873873,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16797385.0
